TransactionAmt,amount_deviation_ratio,tx_count_user,is_new_merchant,unusual_time,hour_of_day,is_weekend,is_night,card1,card2,card3,card4,card5,ProductCD,addr1,addr2,DeviceType,isFraud
310.0,2.845341899954107,67,0,1,1,1,1,5047,-999.0,-999.0,0,-999.0,4,184.0,87.0,0,0
47.95,0.813401187446989,912,0,1,0,0,1,2581,445.0,150.0,3,166.0,4,122.0,87.0,0,0
35.95,0.5172661870503598,1767,0,0,21,0,0,14290,512.0,150.0,4,226.0,4,315.0,87.0,0,0
186.0,2.215604526503871,10344,0,1,7,0,0,17188,321.0,150.0,4,226.0,4,512.0,87.0,0,0
171.0,2.460431654676259,185,0,0,2,0,1,17746,327.0,150.0,2,100.0,4,184.0,87.0,0,0
107.95,1.4787671232876713,560,0,0,22,0,0,5291,442.0,150.0,4,226.0,4,204.0,87.0,0,0
49.0,0.8166666666666667,14932,0,1,5,0,1,7919,194.0,150.0,3,166.0,4,122.0,87.0,0,0
390.0,3.305084745762712,42,0,0,20,0,0,5626,336.0,150.0,4,226.0,4,299.0,87.0,0,0
108.95,0.7567285987150547,382,0,1,16,0,0,6697,111.0,150.0,4,195.0,4,299.0,87.0,0,0
388.47,4.980384615384616,1085,0,1,0,0,1,8406,264.0,150.0,4,226.0,4,299.0,87.0,0,0
77.0,0.9062021890078852,7091,0,0,16,0,0,12695,490.0,150.0,4,226.0,4,325.0,87.0,0,0
68.95,1.1491666666666667,14932,0,1,1,0,1,7919,194.0,150.0,3,166.0,4,299.0,87.0,0,0
107.95,0.9148305084745763,62,0,0,14,0,0,5885,390.0,150.0,3,224.0,4,269.0,87.0,0,0
50.0,0.49504950495049505,39,0,1,17,0,0,13285,181.0,150.0,4,141.0,2,272.0,87.0,1,0
774.0,7.822132390096008,21,0,0,1,0,1,15756,543.0,150.0,3,224.0,4,123.0,87.0,0,0
59.0,0.8489208633093526,936,0,0,15,0,0,11919,170.0,150.0,3,224.0,4,184.0,87.0,0,0
57.95,0.5492890995260664,12,0,0,21,1,0,12422,390.0,150.0,3,224.0,4,272.0,87.0,0,0
50.0,0.8481764206955046,53,0,0,20,0,0,8077,111.0,150.0,3,224.0,4,126.0,87.0,0,0
77.0,0.9871794871794872,875,0,1,22,0,0,4030,174.0,150.0,4,226.0,4,126.0,87.0,0,0
59.0,0.4097933669039764,382,0,0,2,0,1,6697,111.0,150.0,4,195.0,4,299.0,87.0,0,0
61.95,1.0325,14162,0,1,12,0,0,9500,321.0,150.0,4,226.0,4,204.0,87.0,0,0
100.0,0.8658008658008658,303,1,1,11,1,0,18375,174.0,150.0,4,162.0,2,269.0,87.0,2,0
162.5,2.0833333333333335,3693,0,0,20,1,0,11207,361.0,150.0,4,226.0,4,126.0,87.0,0,0
159.95,1.5836633663366335,1364,0,0,21,0,0,3682,264.0,150.0,4,162.0,4,264.0,87.0,0,0
107.95,0.9908214777420835,81,0,1,1,1,1,18334,589.0,150.0,4,226.0,4,226.0,87.0,0,0
34.95,0.5825,2632,0,1,15,0,0,8320,476.0,150.0,4,166.0,4,170.0,87.0,0,0
57.95,0.6603988603988604,144,0,0,22,1,0,17361,220.0,150.0,4,226.0,4,251.0,87.0,0,0
50.0,0.46296296296296297,6771,1,1,12,0,0,6019,583.0,150.0,4,226.0,1,325.0,87.0,2,0
44.95,0.3809322033898305,1130,1,0,17,0,0,18268,583.0,150.0,4,226.0,4,191.0,87.0,0,0
108.95,1.8158333333333334,910,0,0,0,0,1,4090,490.0,150.0,4,226.0,4,310.0,87.0,0,0
54.0,0.9,962,0,0,23,1,0,5700,122.0,150.0,3,126.0,4,123.0,87.0,0,0
117.0,1.95,294,0,0,22,0,0,6542,174.0,150.0,4,226.0,4,324.0,87.0,0,0
117.0,1.696881798404641,441,0,1,14,0,0,10186,417.0,150.0,4,226.0,4,325.0,87.0,0,0
35.95,0.6098388464800679,1219,0,1,14,0,0,1939,360.0,150.0,4,166.0,4,191.0,87.0,0,0
43.97,0.7328333333333333,3873,0,0,19,0,0,2884,490.0,150.0,4,226.0,4,272.0,87.0,0,0
107.95,0.9908214777420835,166,0,1,1,0,1,18095,243.0,150.0,4,226.0,4,204.0,87.0,0,0
20.0,0.9523809523809523,264,0,1,0,0,1,3653,517.0,150.0,3,224.0,3,330.0,87.0,2,0
35.95,0.6093220338983051,2891,0,0,22,0,0,12577,268.0,150.0,4,166.0,4,251.0,87.0,0,0
117.0,0.41637010676156583,12,0,0,20,0,0,10444,225.0,150.0,3,224.0,4,204.0,87.0,0,0
161.0,1.424778761061947,3748,0,1,3,0,1,16075,514.0,150.0,3,102.0,4,110.0,87.0,0,0
25.0,0.32051282051282054,3693,1,1,13,0,0,11207,361.0,150.0,4,226.0,1,126.0,87.0,2,0
125.0,0.9920634920634921,253,1,0,17,0,0,8468,111.0,150.0,3,219.0,2,191.0,87.0,1,0
161.95,2.7472434266327395,52,0,0,15,0,0,5294,555.0,150.0,4,226.0,4,205.0,87.0,0,0
52.381,1.5147335241895838,1379,0,0,5,0,1,11201,103.0,185.0,4,226.0,0,-999.0,-999.0,2,0
39.0,0.65,14932,0,0,21,0,0,7919,194.0,150.0,3,166.0,4,494.0,87.0,0,0
47.95,0.6954314720812182,91,0,0,18,0,0,1741,517.0,150.0,3,224.0,4,264.0,87.0,0,0
159.95,1.8078553263633794,170,0,1,18,0,0,11160,525.0,150.0,4,226.0,4,299.0,87.0,0,0
35.0,0.3017241379310345,5172,1,0,20,1,0,10616,583.0,150.0,4,226.0,1,330.0,87.0,1,0
77.0,0.9871794871794872,87,0,1,22,0,0,6276,280.0,150.0,3,117.0,4,191.0,87.0,0,0
171.0,2.0369267421083976,904,0,0,18,1,0,8135,247.0,150.0,4,226.0,4,231.0,87.0,0,0
26.95,0.44916666666666666,325,0,1,23,0,0,10908,333.0,150.0,4,226.0,4,476.0,87.0,0,0
50.0,0.6578947368421053,728,1,0,15,0,0,6951,111.0,150.0,4,226.0,2,441.0,87.0,1,0
48.95,1.180940892641737,8,0,1,21,0,0,14277,555.0,150.0,3,117.0,4,191.0,87.0,0,0
57.95,0.9658333333333334,3873,0,0,21,0,0,2884,490.0,150.0,4,226.0,4,264.0,87.0,0,0
24.346,0.8004602991944765,7,0,0,17,1,0,14644,555.0,119.0,3,102.0,0,-999.0,-999.0,2,0
117.0,1.8295543393275997,1947,0,1,0,1,1,4436,174.0,150.0,4,226.0,4,184.0,87.0,0,0
49.95,0.8325,962,0,0,23,0,0,5700,122.0,150.0,3,126.0,4,231.0,87.0,0,0
171.0,1.4491525423728813,253,0,0,18,0,0,1684,514.0,150.0,3,224.0,4,485.0,87.0,0,0
59.0,0.9833333333333333,14932,0,0,19,0,0,7919,194.0,150.0,3,166.0,4,436.0,87.0,0,0
57.95,0.9998274672187716,156,0,1,0,0,1,10027,101.0,150.0,4,226.0,4,123.0,87.0,0,0
139.95,1.1860169491525423,1799,0,0,19,0,0,2455,321.0,150.0,4,226.0,4,310.0,87.0,0,0
57.95,0.5318953648462598,146,0,1,7,1,0,6598,111.0,150.0,3,195.0,4,264.0,87.0,0,1
92.0,1.0829899941141847,882,0,0,16,0,0,11162,346.0,150.0,3,224.0,4,310.0,87.0,0,0
134.95,1.2386415787058283,169,0,0,17,1,0,6592,278.0,150.0,4,226.0,4,325.0,87.0,0,0
226.0,2.973684210526316,728,0,0,23,1,0,6951,111.0,150.0,4,226.0,4,441.0,87.0,0,0
412.95,3.7902707664066084,7945,0,0,23,0,0,15066,170.0,150.0,3,102.0,4,441.0,87.0,0,0
35.95,0.6098388464800679,194,0,0,0,0,1,13511,111.0,150.0,4,166.0,4,126.0,87.0,0,0
59.0,0.541532813217072,7945,0,0,17,0,0,15066,170.0,150.0,3,102.0,4,204.0,87.0,0,0
19.12,0.5529047742980249,1379,0,0,0,1,1,11201,-999.0,-999.0,0,-999.0,0,-999.0,-999.0,2,0
288.51,1.0753261274692507,380,0,0,18,1,0,6832,134.0,150.0,4,226.0,4,299.0,87.0,0,0
218.0,3.303030303030303,33,0,0,19,0,0,10752,555.0,150.0,4,226.0,4,123.0,87.0,0,0
47.95,0.6309210526315789,1321,0,1,16,0,0,1342,514.0,150.0,3,224.0,4,325.0,87.0,0,0
35.0,0.7,991,0,1,12,0,0,13307,428.0,150.0,4,166.0,4,325.0,87.0,0,0
59.759,0.5064322033898305,1799,1,1,14,1,0,2455,321.0,150.0,4,226.0,0,-999.0,-999.0,2,1
250.0,2.2224197706462796,530,1,1,4,0,1,2039,562.0,150.0,3,219.0,2,330.0,87.0,1,0
77.0,1.116751269035533,357,0,1,14,0,0,8613,272.0,150.0,3,224.0,4,251.0,87.0,0,0
25.0,0.24752475247524752,560,0,1,22,0,0,17868,148.0,150.0,4,226.0,4,472.0,87.0,0,0
44.45,0.40798531436438734,81,0,0,19,1,0,4523,423.0,150.0,4,226.0,4,494.0,87.0,0,0
39.0,0.6998654104979811,106,0,1,20,0,0,16187,-999.0,150.0,4,166.0,4,433.0,87.0,0,0
50.0,0.423728813559322,225,0,0,20,0,0,10740,170.0,150.0,3,197.0,4,330.0,87.0,0,0
58.95,0.5836633663366337,512,1,1,0,0,1,13844,583.0,150.0,4,226.0,4,264.0,87.0,0,0
18.751,0.6295133701509074,2686,0,0,22,0,0,4461,375.0,185.0,3,224.0,0,-999.0,-999.0,1,0
54.0,0.8859721082854799,257,0,0,1,0,1,14605,181.0,150.0,4,226.0,4,330.0,87.0,0,0
18.014,0.5065376936703877,234,0,0,3,0,1,3887,202.0,185.0,3,137.0,0,-999.0,-999.0,2,0
97.0,0.9603960396039604,83,0,0,16,0,0,17760,511.0,150.0,4,226.0,4,143.0,87.0,0,0
60.619,1.7915533751034403,304,0,1,14,1,0,11837,304.0,146.0,4,226.0,0,-999.0,-999.0,2,0
27.14,0.6958439094428633,262,0,0,20,1,0,12616,490.0,150.0,4,-999.0,0,-999.0,-999.0,0,0
489.95,8.31128074639525,69,0,1,11,0,0,2746,555.0,150.0,3,224.0,4,191.0,87.0,0,0
47.95,0.7991666666666667,14162,0,1,0,1,1,9500,321.0,150.0,4,226.0,4,231.0,87.0,0,0
30.95,0.5250212044105174,1257,0,0,0,0,1,9992,455.0,150.0,3,126.0,4,143.0,87.0,0,0
209.95,3.4991666666666665,14162,0,1,16,0,0,9500,321.0,150.0,4,226.0,4,204.0,87.0,0,0
29.0,0.4330297147976706,269,0,1,22,0,0,11899,564.0,150.0,4,226.0,4,204.0,87.0,0,0
59.0,1.0008481764206953,1219,0,1,18,0,0,1939,360.0,150.0,4,166.0,4,315.0,87.0,0,0
77.0,1.116751269035533,5129,0,0,3,1,1,12839,321.0,150.0,4,226.0,4,512.0,87.0,0,0
125.0,1.2376237623762376,33,0,1,19,0,0,7309,399.0,150.0,1,118.0,2,327.0,87.0,2,0
29.0,0.49194232400339266,352,0,1,22,0,0,7669,455.0,150.0,3,126.0,4,433.0,87.0,0,0
59.0,1.135161135161135,146,0,0,19,1,0,7234,122.0,150.0,3,126.0,4,472.0,87.0,0,0
117.0,1.5,869,0,1,0,0,1,6481,111.0,150.0,4,226.0,4,337.0,87.0,0,0
1500.0,7.427581084426839,96,1,0,16,0,0,18081,481.0,150.0,3,219.0,2,337.0,87.0,1,0
35.95,0.5991666666666667,14932,0,0,14,0,0,7919,194.0,150.0,3,166.0,4,327.0,87.0,0,0
5.0,0.08333333333333333,1429,1,1,1,0,1,15651,417.0,150.0,4,226.0,3,330.0,87.0,2,0
141.0,1.3055555555555556,6771,1,1,15,0,0,6019,583.0,150.0,4,226.0,4,330.0,87.0,0,0
107.95,1.7139001349527665,224,0,0,20,1,0,4515,369.0,150.0,3,224.0,4,181.0,87.0,0,0
144.0,1.2203389830508475,349,0,0,23,0,0,7482,490.0,150.0,4,226.0,4,330.0,87.0,0,0
2.846,0.10096136790946823,2062,0,0,23,0,0,13832,375.0,185.0,3,224.0,0,-999.0,-999.0,2,0
280.0,4.593929450369155,4209,0,1,12,1,0,18132,567.0,150.0,3,117.0,4,204.0,87.0,0,0
30.95,0.8984034833091435,6,0,0,15,1,0,9491,111.0,150.0,3,195.0,4,485.0,87.0,0,0
311.95,5.199166666666667,143,0,0,22,1,0,12219,-999.0,150.0,4,166.0,4,433.0,87.0,0,0
117.0,1.5394736842105263,1277,0,1,19,0,0,15484,418.0,150.0,4,226.0,4,225.0,87.0,0,0
226.0,2.8974358974358974,2792,0,1,0,1,1,7664,490.0,150.0,4,226.0,4,264.0,87.0,0,0
30.0,0.25862068965517243,5172,1,1,11,0,0,10616,583.0,150.0,4,226.0,3,444.0,87.0,1,1
37.195,1.2600359090755107,10361,0,0,22,1,0,15885,545.0,185.0,4,138.0,0,-999.0,-999.0,2,0
82.95,1.4071246819338423,122,0,1,21,1,0,1222,455.0,150.0,4,166.0,4,315.0,87.0,0,0
92.0,0.9275128541183587,7,0,0,2,0,1,17425,512.0,150.0,3,224.0,4,110.0,87.0,0,0
15.985,0.4457240052421716,2076,0,1,21,0,0,9026,545.0,185.0,4,137.0,0,-999.0,-999.0,2,0
37.0,0.6166666666666667,14162,0,1,15,0,0,9500,321.0,150.0,4,226.0,4,272.0,87.0,0,0
68.5,0.9258007838897149,3152,0,0,18,0,0,12501,490.0,150.0,4,226.0,4,204.0,87.0,0,0
282.95,2.8014851485148515,86,0,1,22,0,0,2270,111.0,150.0,3,195.0,4,441.0,87.0,0,0
160.5,2.3620309050772628,2067,0,1,23,0,0,4806,490.0,150.0,4,226.0,4,315.0,87.0,0,0
87.0,1.451209341117598,1307,0,0,21,0,0,18249,360.0,150.0,3,126.0,4,299.0,87.0,0,0
150.0,0.746268656716418,2,0,1,19,0,0,5572,302.0,150.0,4,195.0,2,264.0,87.0,1,0
412.47,3.4955084745762712,1147,0,0,17,1,0,8695,170.0,150.0,4,226.0,4,123.0,87.0,0,0
15.0,0.25,2411,0,0,22,0,0,7815,161.0,150.0,3,117.0,4,330.0,87.0,0,0
34.0,0.29310344827586204,5172,0,0,20,1,0,10616,583.0,150.0,4,226.0,4,205.0,87.0,0,0
896.95,7.601271186440679,34,0,0,17,1,0,9168,249.0,150.0,4,226.0,4,299.0,87.0,0,0
50.0,0.9803921568627451,1,0,0,1,0,1,13730,555.0,150.0,4,226.0,2,327.0,87.0,1,0
117.0,1.95,862,0,0,22,0,0,14649,548.0,150.0,4,226.0,4,476.0,87.0,0,0
105.0,0.9813084112149533,1503,0,0,16,0,0,15775,481.0,150.0,3,102.0,3,330.0,87.0,1,0
24.5,0.3141025641025641,3490,0,0,22,0,0,7508,321.0,150.0,4,226.0,4,220.0,87.0,0,0
50.0,0.7355645457888931,16,1,0,20,0,0,8628,555.0,150.0,4,226.0,2,205.0,87.0,2,0
41.95,0.7627272727272728,101,0,0,22,1,0,10652,-999.0,-999.0,0,-999.0,4,204.0,87.0,0,0
107.95,1.7991666666666668,3560,0,1,13,1,0,10112,360.0,150.0,4,166.0,4,337.0,87.0,0,0
107.95,1.7991666666666668,3873,0,0,23,0,0,2884,490.0,150.0,4,226.0,4,264.0,87.0,0,0
61.95,1.2655771195097039,60,0,0,22,0,0,6081,383.0,150.0,4,226.0,4,143.0,87.0,0,0
25.0,0.24752475247524752,2522,1,0,15,0,0,15063,514.0,150.0,4,226.0,1,428.0,87.0,1,0
35.95,0.5991666666666667,281,0,1,1,0,1,7900,345.0,150.0,3,224.0,4,143.0,87.0,0,0
39.0,0.6615776081424936,31,0,0,18,0,0,6749,212.0,150.0,4,226.0,4,269.0,87.0,0,0
44.0,0.7463952502120441,35,0,0,17,1,0,10501,577.0,150.0,3,117.0,4,337.0,87.0,0,0
46.5,0.5539011316259678,10344,0,1,0,0,1,17188,321.0,150.0,4,226.0,4,310.0,87.0,0,0
59.0,0.9833333333333333,14162,0,1,17,0,0,9500,321.0,150.0,4,226.0,4,330.0,87.0,0,0
159.95,1.3788793103448276,5172,0,0,22,1,0,10616,583.0,150.0,4,226.0,4,204.0,87.0,0,0
58.95,0.5616960457360648,3929,0,0,23,1,0,16132,111.0,150.0,4,226.0,4,299.0,87.0,0,0
11.699,0.481004851574706,2069,0,0,2,0,1,16136,204.0,185.0,4,138.0,0,-999.0,-999.0,2,0
59.0,0.9833333333333333,14932,0,0,19,0,0,7919,194.0,150.0,3,166.0,4,299.0,87.0,0,0
15.0,0.3,377,0,0,22,0,0,3166,559.0,150.0,4,166.0,4,181.0,87.0,0,0
26.95,0.457167090754877,1051,0,1,17,0,0,9480,170.0,150.0,4,226.0,4,299.0,87.0,0,0
17.337,0.5847217537942665,332,0,0,2,0,1,16346,324.0,185.0,4,226.0,0,-999.0,-999.0,1,0
57.95,0.9658333333333334,862,0,1,14,0,0,14649,548.0,150.0,4,226.0,4,476.0,87.0,0,0
45.0,0.7633587786259541,2364,0,1,1,0,1,9112,250.0,150.0,4,226.0,4,441.0,87.0,0,0
295.104,15.371601208459213,27,0,0,21,1,0,4868,224.0,106.0,3,224.0,0,-999.0,-999.0,2,0
50.0,0.6578947368421053,1940,1,1,4,0,1,11839,490.0,150.0,4,226.0,1,512.0,87.0,1,0
59.0,0.9833333333333333,14932,0,0,20,0,0,7919,194.0,150.0,3,166.0,4,177.0,87.0,0,0
59.0,1.0008481764206953,1008,0,0,16,0,0,13780,298.0,150.0,4,226.0,4,441.0,87.0,0,0
335.0,2.8879310344827585,5172,0,0,14,0,0,10616,583.0,150.0,4,226.0,4,325.0,87.0,0,0
49.0,0.8166666666666667,702,0,0,19,0,0,8431,269.0,150.0,3,224.0,4,476.0,87.0,0,0
214.0,3.566666666666667,14162,0,0,19,0,0,9500,321.0,150.0,4,226.0,4,126.0,87.0,0,0
59.0,0.9833333333333333,111,0,1,1,0,1,5653,429.0,150.0,4,226.0,4,204.0,87.0,0,0
35.0,0.5833333333333334,1308,0,0,16,0,0,12686,215.0,150.0,4,226.0,4,315.0,87.0,0,0
20.0,0.19056693663649357,3929,1,1,3,0,1,16132,111.0,150.0,4,226.0,1,299.0,87.0,2,0
95.417,2.97101133391456,31,0,0,16,0,0,12889,555.0,162.0,3,195.0,0,-999.0,-999.0,1,0
97.384,3.2990277448423053,10361,0,0,23,1,0,15885,-999.0,-999.0,0,-999.0,0,-999.0,-999.0,1,0
156.0,2.2625090645395214,5129,0,1,23,1,0,12839,321.0,150.0,4,226.0,4,512.0,87.0,0,0
107.95,1.383974358974359,6141,0,0,14,0,0,2803,100.0,150.0,4,226.0,4,264.0,87.0,0,0
50.0,0.5955926146515783,10344,1,0,18,0,0,17188,321.0,150.0,4,226.0,1,299.0,87.0,2,0
67.95,0.8940789473684211,1591,0,0,23,0,0,1974,111.0,150.0,4,226.0,4,184.0,87.0,0,0
108.95,1.8481764206955047,653,0,1,21,0,0,3277,111.0,150.0,4,226.0,4,231.0,87.0,0,0
206.0,3.2212666145426114,1947,0,1,4,0,1,4436,174.0,150.0,4,226.0,4,476.0,87.0,0,0
489.95,6.44671052631579,89,0,0,20,0,0,16046,111.0,150.0,4,226.0,4,498.0,87.0,0,0
25.0,0.16556291390728478,8,0,0,20,0,0,5054,399.0,150.0,1,119.0,1,225.0,87.0,1,0
117.0,1.0738871041762277,7945,0,0,22,0,0,15066,170.0,150.0,3,102.0,4,170.0,87.0,0,0
108.0,1.2272727272727273,1383,0,0,18,0,0,14858,558.0,150.0,4,226.0,4,325.0,87.0,0,0
36.0,0.6106870229007634,912,0,0,16,1,0,2581,445.0,150.0,3,166.0,4,325.0,87.0,0,0
108.5,0.9601769911504425,3748,0,0,23,1,0,16075,-999.0,-999.0,0,-999.0,4,204.0,87.0,0,0
59.0,0.659217877094972,3977,0,1,1,0,1,15497,490.0,150.0,4,226.0,4,299.0,87.0,0,0
12.296,0.40625103247761585,925,0,1,4,0,1,10568,204.0,185.0,4,226.0,0,-999.0,-999.0,2,1
57.95,0.5913265306122449,280,0,0,23,0,0,3368,572.0,150.0,3,224.0,4,251.0,87.0,0,0
50.0,0.9803921568627451,7,0,0,18,0,0,11609,302.0,150.0,4,226.0,1,170.0,87.0,2,0
29.0,0.6444444444444445,14,0,1,15,1,0,11447,512.0,150.0,3,117.0,4,191.0,87.0,0,0
59.0,0.9294998030720756,510,0,1,21,0,0,14259,111.0,150.0,4,226.0,4,337.0,87.0,0,0
67.95,1.1325,2604,0,0,23,0,0,5033,269.0,150.0,3,224.0,4,441.0,87.0,0,0
30.0,0.5,7,1,0,19,0,0,16373,555.0,150.0,4,226.0,1,512.0,87.0,1,0
7.132,0.2932324644354905,2069,0,0,0,0,1,16136,204.0,185.0,4,138.0,0,-999.0,-999.0,2,0
49.0,0.766223612197029,1947,0,0,18,0,0,4436,174.0,150.0,4,226.0,4,272.0,87.0,0,0
29.0,0.48333333333333334,45,0,1,6,1,0,3020,555.0,150.0,4,226.0,4,251.0,87.0,0,0
117.0,1.95,3560,0,1,22,0,0,10112,360.0,150.0,4,166.0,4,123.0,87.0,0,0
50.0,0.423728813559322,1060,1,1,12,0,0,11106,100.0,150.0,4,226.0,2,494.0,87.0,2,0
117.0,1.9830508474576272,2891,0,0,16,0,0,12577,268.0,150.0,4,166.0,4,512.0,87.0,0,0
50.0,0.9803921568627451,15,1,1,15,0,0,6841,562.0,150.0,3,219.0,3,330.0,87.0,1,0
49.0,0.8312128922815946,61,0,1,23,0,0,11927,532.0,150.0,3,224.0,4,485.0,87.0,0,0
36.519,1.2599710184929616,198,0,1,17,0,0,14543,500.0,185.0,3,224.0,0,-999.0,-999.0,1,0
87.0,1.45,14932,0,0,14,1,0,7919,194.0,150.0,3,166.0,4,191.0,87.0,0,0
40.331,1.3662725702090182,10361,0,1,5,0,1,15885,545.0,185.0,4,138.0,0,-999.0,-999.0,1,0
59.0,0.9833333333333333,3,1,1,20,1,0,4942,555.0,150.0,4,226.0,4,204.0,87.0,0,0
117.0,1.3772807533843436,882,0,0,22,0,0,11162,346.0,150.0,3,224.0,4,299.0,87.0,0,0
226.0,3.7666666666666666,14162,0,1,10,0,0,9500,321.0,150.0,4,226.0,4,272.0,87.0,0,0
107.0,0.9224137931034483,5172,0,1,0,0,1,10616,583.0,150.0,4,226.0,4,308.0,87.0,0,0
49.0,0.8312128922815946,53,0,1,14,1,0,14405,555.0,150.0,4,226.0,4,123.0,87.0,0,0
29.0,0.3454437164979154,10344,0,0,20,1,0,17188,321.0,150.0,4,226.0,4,194.0,87.0,0,0
25.0,0.36258158085569253,2428,1,1,2,1,1,10023,111.0,150.0,4,226.0,1,325.0,87.0,2,1
107.95,1.7991666666666668,597,0,1,12,1,0,7638,174.0,150.0,4,166.0,4,226.0,87.0,0,0
361.12,6.018666666666666,2632,0,0,23,0,0,8320,476.0,150.0,4,166.0,4,269.0,87.0,0,0
210.95,2.5128052412150086,10344,0,0,15,1,0,17188,321.0,150.0,4,226.0,4,315.0,87.0,0,0
146.0,1.3908735829284558,71,0,1,12,0,0,1770,419.0,150.0,4,226.0,4,226.0,87.0,0,0
226.0,2.8974358974358974,3490,0,0,23,1,0,7508,321.0,150.0,4,226.0,4,469.0,87.0,0,0
412.95,6.882499999999999,698,0,0,19,1,0,1906,445.0,150.0,3,224.0,4,330.0,87.0,0,0
47.95,0.6309210526315789,3006,0,1,15,0,0,7826,481.0,150.0,3,224.0,4,494.0,87.0,0,0
108.451,2.302080237741456,121,0,1,5,0,1,3643,405.0,185.0,4,137.0,0,-999.0,-999.0,2,1
24.5,0.4302019315188762,309,0,0,2,0,1,1618,360.0,150.0,3,126.0,4,204.0,87.0,0,0
47.95,0.7991666666666667,318,0,0,18,0,0,15678,111.0,150.0,3,224.0,4,143.0,87.0,0,0
18.95,0.32145886344359625,123,0,1,16,0,0,12449,174.0,150.0,3,117.0,4,143.0,87.0,0,0
100.0,1.6666666666666667,337,1,0,22,1,0,10313,258.0,150.0,4,226.0,2,469.0,87.0,2,0
57.95,0.9830364715860899,843,0,1,0,0,1,3681,513.0,150.0,4,166.0,4,264.0,87.0,0,0
139.95,1.794230769230769,3490,0,1,16,1,0,7508,321.0,150.0,4,226.0,4,177.0,87.0,0,0
23.485,0.7884444295234418,2686,0,1,12,0,0,4461,375.0,185.0,3,224.0,0,-999.0,-999.0,1,0
28.588,0.24227118644067797,1060,1,1,15,0,0,11106,100.0,150.0,4,226.0,0,-999.0,-999.0,1,0
39.0,0.38613861386138615,1116,0,1,13,0,0,4272,111.0,150.0,4,226.0,4,220.0,87.0,0,0
260.0,4.333333333333333,1523,0,1,23,0,0,8528,215.0,150.0,4,226.0,4,272.0,87.0,0,0
150.0,1.3888888888888888,6771,1,1,11,0,0,6019,583.0,150.0,4,226.0,1,126.0,87.0,2,0
129.95,1.192748967416246,344,0,0,22,0,0,5901,583.0,150.0,4,226.0,4,110.0,87.0,0,0
40.0,0.4735128736312519,12,0,1,20,0,0,12244,555.0,150.0,4,226.0,4,264.0,87.0,0,0
175.0,1.6018306636155606,5334,1,0,21,0,0,7585,553.0,150.0,4,226.0,2,299.0,87.0,2,0
29.0,0.58,397,0,0,17,0,0,10776,512.0,150.0,4,166.0,4,181.0,87.0,0,1
108.95,0.9949771689497717,95,0,0,17,1,0,9653,313.0,150.0,4,226.0,4,299.0,87.0,0,0
87.0,0.7965209430075533,46,0,1,11,0,0,11028,555.0,150.0,4,226.0,4,184.0,87.0,0,0
25.0,0.3909304143862392,2714,0,1,13,1,0,6530,206.0,150.0,3,126.0,4,472.0,87.0,0,0
36.99,0.6165,28,0,1,21,0,0,2518,555.0,150.0,4,226.0,4,512.0,87.0,0,0
49.0,0.6282051282051282,6141,0,1,22,1,0,2803,100.0,150.0,4,226.0,4,299.0,87.0,0,0
59.0,0.7974050547371266,3152,0,1,16,0,0,12501,490.0,150.0,4,226.0,4,181.0,87.0,0,0
159.95,1.8824290926209248,7091,0,1,3,0,1,12695,490.0,150.0,4,226.0,4,325.0,87.0,0,0
39.0,0.65,37,0,1,12,1,0,7159,543.0,150.0,3,-999.0,4,204.0,87.0,0,0
117.0,1.0738871041762277,169,0,1,23,0,0,6592,278.0,150.0,4,226.0,4,325.0,87.0,0,0
31.95,0.4919168591224018,259,0,1,22,0,0,10838,143.0,150.0,4,226.0,4,205.0,87.0,0,0
5.41,0.16719203906298286,67,0,0,19,0,0,6108,378.0,106.0,3,219.0,0,-999.0,-999.0,2,0
67.95,0.9854967367657723,493,0,1,15,0,0,3094,276.0,150.0,4,226.0,4,191.0,87.0,0,0
62.95,1.0947826086956522,1085,0,1,12,1,0,10989,360.0,150.0,4,166.0,4,191.0,87.0,0,0
100.0,1.6666666666666667,1094,1,1,15,0,0,6170,174.0,150.0,4,226.0,2,327.0,87.0,1,0
445.0,7.301066447908121,4209,0,0,23,0,0,18132,567.0,150.0,3,117.0,4,441.0,87.0,0,0
107.95,1.5532374100719424,1767,0,1,18,0,0,14290,512.0,150.0,4,226.0,4,177.0,87.0,0,1
38.5,0.5582137161084529,1140,0,1,12,0,0,16255,470.0,150.0,3,137.0,4,251.0,87.0,0,0
311.95,6.505735140771637,20,0,1,20,1,0,9818,512.0,150.0,3,224.0,4,143.0,87.0,0,0
55.0,0.7051282051282052,875,0,1,22,1,0,4030,174.0,150.0,4,226.0,4,325.0,87.0,0,0
450.0,4.166666666666667,6771,0,1,15,0,0,6019,583.0,150.0,4,226.0,2,220.0,87.0,1,0
117.0,1.3936867182846933,1112,0,0,14,0,0,6174,490.0,150.0,4,226.0,4,387.0,87.0,0,0
24.0,0.4,6773,0,1,14,0,0,12544,321.0,150.0,4,226.0,4,441.0,87.0,0,0
500.0,8.333333333333334,14162,0,1,12,1,0,9500,321.0,150.0,4,226.0,4,272.0,87.0,0,0
25.0,0.211864406779661,505,1,0,22,0,0,15757,322.0,150.0,4,195.0,1,177.0,87.0,1,0
226.0,1.9824561403508771,5,1,0,0,1,1,5580,555.0,150.0,4,226.0,4,126.0,87.0,0,0
