TransactionAmt,amount_deviation_ratio,tx_count_user,is_new_merchant,unusual_time,hour_of_day,is_weekend,is_night,card1,card2,card3,card4,card5,ProductCD,addr1,addr2,DeviceType,isFraud
34.0,0.3953488372093023,193,0,0,3,1,1,15484,418.0,150.0,4,226.0,4,310.0,87.0,0,0
59.0,1.0008481764206953,192,0,1,16,0,0,10989,360.0,150.0,4,166.0,4,272.0,87.0,0,0
73.95,1.2325000000000002,434,0,0,19,0,0,8320,476.0,150.0,4,166.0,4,158.0,87.0,0,0
58.95,0.9827456864216054,104,0,1,0,1,1,7638,174.0,150.0,4,166.0,4,184.0,87.0,0,0
25.95,0.4402035623409669,62,0,1,2,1,1,2646,449.0,150.0,4,166.0,4,264.0,87.0,0,0
105.0,0.9905660377358491,1,0,0,0,0,1,7824,555.0,150.0,4,226.0,4,191.0,87.0,0,0
16.6,0.5729571145051342,1782,0,1,2,0,1,15885,545.0,185.0,4,138.0,0,-999.0,-999.0,1,0
50.0,0.49504950495049505,243,1,0,17,0,0,3682,264.0,150.0,4,162.0,1,143.0,87.0,1,0
57.95,1.0637907296925195,8,0,1,15,0,0,9304,206.0,150.0,4,166.0,4,330.0,87.0,0,0
25.95,0.5043731778425655,10,0,0,23,0,0,6749,212.0,150.0,4,226.0,4,181.0,87.0,0,0
107.95,1.7991666666666668,595,0,1,13,0,0,10112,360.0,150.0,4,166.0,4,494.0,87.0,0,0
67.95,1.1325,382,0,1,10,0,0,9112,250.0,150.0,4,226.0,4,441.0,87.0,0,0
87.0,0.8834729626808835,16,0,0,13,0,0,1770,419.0,150.0,4,226.0,4,226.0,87.0,0,0
105.0,0.9813084112149533,266,0,0,13,0,0,15775,481.0,150.0,3,102.0,3,330.0,87.0,1,0
29.0,0.3717948717948718,1218,0,1,1,0,1,12695,490.0,150.0,4,226.0,4,325.0,87.0,0,0
44.5,0.978021978021978,1,0,0,23,1,0,7168,-999.0,-999.0,0,-999.0,4,315.0,87.0,0,0
107.0,1.7848206839032525,380,0,1,11,0,0,16560,476.0,150.0,4,126.0,4,126.0,87.0,0,0
107.95,1.058852378616969,18,0,0,18,0,0,4937,111.0,150.0,3,224.0,4,498.0,87.0,0,0
54.5,0.6987179487179487,31,0,0,17,1,0,13906,369.0,150.0,3,117.0,4,325.0,87.0,0,0
49.0,0.8166666666666667,159,0,0,17,0,0,14426,111.0,150.0,3,224.0,4,272.0,87.0,0,0
305.97,2.5929661016949157,427,0,0,17,0,0,10486,514.0,150.0,3,219.0,4,315.0,87.0,0,0
49.0,0.7429871114480667,87,0,1,4,0,1,14259,111.0,150.0,4,226.0,4,330.0,87.0,0,0
77.0,1.2833333333333334,2488,0,1,11,0,0,7919,194.0,150.0,3,166.0,4,330.0,87.0,0,0
34.0,0.4358974358974359,1218,0,0,21,1,0,12695,490.0,150.0,4,226.0,4,126.0,87.0,0,0
21.0,0.328381548084441,1109,0,1,0,1,1,12544,321.0,150.0,4,226.0,4,337.0,87.0,0,0
59.0,0.9833333333333333,2387,0,0,22,0,0,9500,321.0,150.0,4,226.0,4,204.0,87.0,0,0
554.0,4.694915254237288,427,0,1,13,1,0,10486,514.0,150.0,3,219.0,4,337.0,87.0,0,0
107.95,1.206145251396648,681,0,1,4,0,1,15497,490.0,150.0,4,226.0,4,299.0,87.0,0,0
47.95,0.7991666666666667,40,0,0,5,0,1,17458,507.0,150.0,4,226.0,4,330.0,87.0,0,0
311.95,3.90181363352095,157,0,1,4,1,1,8135,247.0,150.0,4,226.0,4,299.0,87.0,0,0
35.0,0.5833333333333334,2488,0,1,2,0,1,7919,194.0,150.0,3,166.0,4,512.0,87.0,0,0
39.95,0.3385593220338983,281,0,1,22,0,0,3821,111.0,150.0,3,219.0,4,181.0,87.0,0,0
4.549,0.15701095866770215,1782,0,0,19,0,0,15885,545.0,185.0,4,138.0,0,-999.0,-999.0,2,0
108.95,1.2977963073257892,1725,0,0,22,0,0,17188,321.0,150.0,4,226.0,4,299.0,87.0,0,0
70.0,0.7954545454545454,293,0,0,23,0,0,11839,490.0,150.0,4,226.0,4,123.0,87.0,0,0
116.044,3.7136456733230925,473,0,0,18,1,0,5812,408.0,185.0,3,224.0,0,284.0,60.0,0,0
171.0,1.5695273061037172,1347,0,0,22,0,0,15066,170.0,150.0,3,102.0,4,337.0,87.0,0,0
24.5,0.3553299492385787,429,0,0,15,0,0,10023,111.0,150.0,4,226.0,4,204.0,87.0,0,0
107.95,1.8312128922815945,33,0,1,12,0,0,10471,144.0,150.0,3,224.0,4,441.0,87.0,0,0
280.0,2.8147775823071126,6,0,0,3,0,1,6405,359.0,150.0,4,226.0,4,272.0,87.0,0,0
136.0,1.152542372881356,11,0,1,14,0,0,3673,585.0,150.0,4,226.0,4,251.0,87.0,0,0
59.0,0.659217877094972,681,0,0,22,0,0,15497,490.0,150.0,4,226.0,4,299.0,87.0,0,0
68.0,1.1333333333333333,2387,0,1,13,1,0,9500,321.0,150.0,4,226.0,4,204.0,87.0,0,0
25.95,0.4325,27,0,1,3,0,1,8335,532.0,150.0,3,224.0,4,191.0,87.0,0,0
92.0,1.5333333333333334,506,0,1,23,1,0,10057,225.0,150.0,3,224.0,4,269.0,87.0,0,0
50.0,0.49504950495049505,47,1,0,18,0,0,8908,583.0,150.0,4,226.0,1,226.0,87.0,1,0
54.0,0.6136363636363636,293,0,1,5,0,1,11839,490.0,150.0,4,226.0,4,226.0,87.0,0,0
93.95,1.5937234944868532,85,0,0,0,0,1,16115,431.0,150.0,4,166.0,4,264.0,87.0,0,0
82.95,1.4071246819338423,15,0,1,0,1,1,2721,421.0,150.0,4,226.0,4,310.0,87.0,0,0
100.0,0.9900990099009901,1,0,0,15,0,0,5336,520.0,150.0,1,190.0,2,299.0,87.0,1,0
100.0,0.9178522257916475,1139,0,0,23,0,0,6019,583.0,150.0,4,226.0,2,308.0,87.0,1,0
15.95,0.2364714603409933,28,0,0,0,0,1,1522,208.0,150.0,3,117.0,4,315.0,87.0,0,0
135.01,3.8458908987323746,231,0,0,21,0,0,11201,103.0,185.0,4,226.0,0,-999.0,-999.0,1,0
53.97,0.8708350141185962,44,0,1,19,1,0,10075,514.0,150.0,3,224.0,4,315.0,87.0,0,0
150.0,0.746268656716418,3,0,0,21,1,0,5950,404.0,150.0,3,195.0,2,387.0,87.0,1,0
250.0,2.232740912744485,208,0,1,16,1,0,18268,583.0,150.0,4,226.0,2,337.0,87.0,2,0
35.351,0.6348901320929231,10,0,1,1,0,1,13335,176.0,185.0,3,102.0,0,-999.0,-999.0,1,1
209.95,1.9439814814814813,13,0,0,19,1,0,1741,517.0,150.0,3,224.0,4,264.0,87.0,0,0
108.95,1.580130529369108,635,0,1,12,1,0,2884,490.0,150.0,4,226.0,4,205.0,87.0,0,0
44.5,0.3771186440677966,427,0,1,1,0,1,10486,514.0,150.0,3,219.0,4,123.0,87.0,0,0
39.0,0.65,2387,0,0,20,0,0,9500,321.0,150.0,4,226.0,4,330.0,87.0,0,0
15.186,0.7056035684415947,33,0,1,20,1,0,5595,545.0,185.0,4,138.0,0,-999.0,-999.0,2,0
29.0,0.5272727272727272,18,0,1,22,0,0,12766,512.0,150.0,3,224.0,4,272.0,87.0,0,0
5.902,0.21624592386326166,799,0,1,14,1,0,3154,408.0,185.0,3,224.0,0,-999.0,-999.0,1,0
30.95,0.5408475316732198,10,0,0,17,1,0,4951,555.0,150.0,4,226.0,4,264.0,87.0,0,0
35.95,0.4668831168831169,318,0,0,16,1,0,2772,512.0,150.0,4,226.0,4,269.0,87.0,0,0
117.0,1.6726233023588277,532,0,1,4,1,1,12501,490.0,150.0,4,226.0,4,204.0,87.0,0,0
82.95,1.3825,274,0,1,0,0,1,8528,215.0,150.0,4,226.0,4,272.0,87.0,0,0
149.95,2.271969696969697,189,0,1,2,0,1,16255,470.0,150.0,3,137.0,4,194.0,87.0,0,0
146.0,2.433333333333333,24,0,0,21,1,0,3670,111.0,150.0,4,226.0,4,299.0,87.0,0,0
209.95,2.3857954545454545,447,0,1,11,1,0,7861,494.0,150.0,4,226.0,4,123.0,87.0,0,0
582.96,4.9403389830508475,56,0,0,19,1,0,11690,111.0,150.0,4,226.0,4,299.0,87.0,0,0
55.0,0.5947553392808868,30,0,1,0,0,1,17746,327.0,150.0,2,100.0,4,264.0,87.0,0,0
22.993,0.6942540535644192,676,0,0,23,0,0,9633,130.0,185.0,4,138.0,0,-999.0,-999.0,1,1
107.95,1.7991666666666668,99,0,1,13,0,0,8900,385.0,150.0,4,226.0,4,231.0,87.0,0,0
29.0,0.48333333333333334,61,0,0,23,0,0,16085,297.0,150.0,4,166.0,4,441.0,87.0,0,0
97.0,1.3116970926301554,145,0,0,14,0,0,6481,111.0,150.0,4,226.0,4,337.0,87.0,0,0
92.0,0.9111166130230256,4,0,1,17,0,0,14848,360.0,150.0,4,166.0,4,299.0,87.0,0,0
226.0,2.8974358974358974,462,0,1,14,0,0,7664,490.0,150.0,4,226.0,4,264.0,87.0,0,0
54.0,0.9,108,0,1,22,0,0,16632,215.0,150.0,3,229.0,4,299.0,87.0,0,0
117.0,1.1584158415841583,101,0,0,14,1,0,12866,303.0,150.0,4,226.0,4,123.0,87.0,0,0
58.95,0.5641148325358852,44,0,1,1,0,1,14037,111.0,150.0,4,226.0,4,330.0,87.0,0,0
31.97,0.9653069235182221,676,0,0,19,0,0,9633,130.0,185.0,4,138.0,0,-999.0,-999.0,2,0
107.0,1.7833333333333334,2387,0,0,20,0,0,9500,321.0,150.0,4,226.0,4,204.0,87.0,0,1
59.0,0.9833333333333333,62,0,1,16,1,0,13623,585.0,150.0,4,226.0,4,498.0,87.0,0,1
103.97,1.1688589094997188,23,0,1,2,1,1,4053,217.0,150.0,4,226.0,4,441.0,87.0,0,0
13.403,0.47925196216902366,158,0,1,17,0,0,14276,177.0,185.0,3,137.0,0,-999.0,-999.0,2,0
150.0,1.4851485148514851,141,1,0,17,0,0,18227,583.0,150.0,4,226.0,1,204.0,87.0,2,0
81.768,2.591038722352494,58,0,1,14,1,0,12184,440.0,185.0,4,138.0,0,-999.0,-999.0,1,0
59.0,0.4154929577464789,27,0,0,19,1,0,2336,260.0,150.0,4,226.0,4,436.0,87.0,0,0
58.95,0.8482014388489209,148,0,0,1,1,1,2157,-999.0,-999.0,0,-999.0,4,272.0,87.0,0,0
226.0,2.1783132530120484,6,0,1,1,1,1,8322,225.0,150.0,3,224.0,4,123.0,87.0,0,0
50.0,0.4547521600727603,919,1,1,13,0,0,7585,553.0,150.0,4,226.0,1,485.0,87.0,1,0
20.95,0.3353341336534614,44,0,1,9,1,0,4293,112.0,150.0,3,117.0,4,205.0,87.0,0,0
77.0,2.3692307692307693,4,0,1,22,0,0,17946,555.0,150.0,4,226.0,4,387.0,87.0,0,0
75.0,1.0645848119233499,130,1,0,21,1,0,16661,490.0,150.0,4,226.0,2,181.0,87.0,2,0
335.0,4.820143884892087,631,0,1,23,0,0,11207,361.0,150.0,4,226.0,4,126.0,87.0,0,0
67.95,0.5664860358482702,6,0,1,17,1,0,9449,555.0,150.0,4,226.0,4,264.0,87.0,0,0
77.0,1.2833333333333334,35,0,0,15,1,0,15815,227.0,150.0,4,226.0,4,324.0,87.0,0,0
35.95,0.4668831168831169,318,0,0,16,1,0,2772,512.0,150.0,4,226.0,4,143.0,87.0,0,0
92.0,1.3286157845331792,318,0,0,14,0,0,12932,361.0,150.0,4,226.0,4,126.0,87.0,0,0
59.0,1.0260869565217392,6,0,0,15,1,0,13509,555.0,150.0,4,226.0,4,143.0,87.0,0,0
92.0,1.095890410958904,1725,0,1,3,0,1,17188,321.0,150.0,4,226.0,4,122.0,87.0,0,0
107.95,1.2136031478358629,86,0,0,17,0,0,16630,242.0,150.0,4,166.0,4,110.0,87.0,0,0
59.513,0.7795067258700408,2,0,0,1,0,1,6228,555.0,149.0,4,137.0,0,-999.0,-999.0,2,0
19.92,0.688094785747595,96,0,0,1,0,1,2650,142.0,185.0,3,224.0,0,-999.0,-999.0,2,0
554.0,9.321891300689888,19,0,1,15,0,0,9786,310.0,150.0,3,117.0,4,492.0,87.0,0,0
48.95,0.8158333333333334,241,0,1,12,0,0,17400,174.0,150.0,4,226.0,4,123.0,87.0,0,0
117.0,1.984732824427481,13,0,1,12,0,0,8489,230.0,150.0,3,224.0,4,327.0,87.0,0,0
944.0,15.209615570521702,204,0,1,1,0,1,6170,174.0,150.0,4,226.0,4,226.0,87.0,0,0
213.0,1.9550252409362092,396,0,0,19,0,0,15063,514.0,150.0,4,226.0,4,428.0,87.0,0,0
103.97,1.3329487179487178,462,0,1,14,0,0,7664,490.0,150.0,4,226.0,4,264.0,87.0,0,0
67.95,1.1325,2488,0,0,20,0,0,7919,194.0,150.0,3,166.0,4,264.0,87.0,0,0
160.5,1.4731528223955943,1347,0,0,20,1,0,15066,170.0,150.0,3,102.0,4,325.0,87.0,0,0
52.074,1.7973595651048406,1782,0,1,0,0,1,15885,545.0,185.0,4,138.0,0,-999.0,-999.0,2,0
22.748,0.6358808072902108,365,0,0,6,0,0,9026,545.0,185.0,4,137.0,0,-999.0,-999.0,2,1
82.95,1.3825,99,0,1,18,0,0,8900,385.0,150.0,4,226.0,4,231.0,87.0,0,0
67.505,1.8869849611449654,365,0,0,4,0,1,9026,545.0,185.0,4,137.0,0,-999.0,-999.0,1,0
25.95,0.4325,2488,0,0,17,1,0,7919,194.0,150.0,3,166.0,4,315.0,87.0,0,0
29.0,0.48333333333333334,287,0,1,0,0,1,17055,393.0,150.0,3,117.0,4,325.0,87.0,0,0
59.0,0.944226614387453,20,0,1,0,0,1,13324,122.0,150.0,3,126.0,4,264.0,87.0,0,0
529.0,7.148648648648648,53,0,0,18,1,0,6933,477.0,150.0,3,117.0,4,204.0,87.0,0,0
103.95,1.7325000000000002,284,0,0,19,1,0,1974,111.0,150.0,4,226.0,4,184.0,87.0,0,0
149.95,1.4846534653465346,243,0,1,1,0,1,3682,264.0,150.0,4,162.0,4,177.0,87.0,0,0
50.0,0.9803921568627451,9,0,0,13,1,0,11555,216.0,150.0,4,226.0,3,204.0,87.0,1,0
49.0,0.8312128922815946,112,0,0,15,0,0,16070,111.0,150.0,4,166.0,4,181.0,87.0,0,0
9.468,0.32679264820088016,1782,0,1,14,1,0,15885,545.0,185.0,4,138.0,0,-999.0,-999.0,1,0
29.95,0.3567599761762954,1725,0,0,23,0,0,17188,321.0,150.0,4,226.0,4,299.0,87.0,0,0
146.0,1.3278763074124602,919,0,1,16,1,0,7585,553.0,150.0,4,226.0,4,204.0,87.0,0,0
20.0,1.25,10,0,0,19,1,0,15668,555.0,150.0,4,226.0,3,203.0,87.0,2,0
49.0,0.766223612197029,1109,0,1,12,0,0,12544,321.0,150.0,4,226.0,4,476.0,87.0,0,0
226.0,3.034575360859349,18,0,1,14,0,0,2333,183.0,150.0,4,226.0,4,181.0,87.0,0,0
57.95,0.7154320987654321,38,0,0,15,0,0,7636,298.0,150.0,4,226.0,4,269.0,87.0,0,0
117.0,1.683453237410072,631,0,0,14,0,0,11207,361.0,150.0,4,226.0,4,325.0,87.0,0,0
226.0,2.935064935064935,318,0,1,19,0,0,2772,512.0,150.0,4,226.0,4,191.0,87.0,0,0
171.0,2.1923076923076925,123,0,1,9,0,0,12037,595.0,150.0,3,224.0,4,231.0,87.0,0,0
25.0,0.26881720430107525,519,1,1,23,1,0,7826,481.0,150.0,3,224.0,3,184.0,87.0,2,0
87.641,2.8046915002560167,473,0,1,6,1,0,5812,408.0,185.0,3,224.0,0,-999.0,-999.0,2,0
2696.7,25.688973565134557,282,1,0,16,1,0,1724,583.0,150.0,4,226.0,4,420.0,87.0,0,0
25.95,0.23818265259293253,54,0,0,20,0,0,8140,453.0,150.0,4,226.0,4,264.0,87.0,0,0
25.95,0.519,85,0,0,18,0,0,1039,391.0,150.0,4,166.0,4,220.0,87.0,0,0
57.0,1.1520970186963113,8,0,0,17,0,0,10349,555.0,150.0,4,166.0,4,498.0,87.0,0,0
35.95,0.5991666666666667,342,0,1,16,0,0,1444,490.0,150.0,4,166.0,4,325.0,87.0,0,0
53.95,0.5139563684862342,13,0,1,13,0,0,17760,511.0,150.0,4,226.0,4,143.0,87.0,0,0
226.0,3.2777374909354604,816,0,0,18,1,0,12839,321.0,150.0,4,226.0,4,122.0,87.0,0,0
57.95,0.8404641044234953,109,0,0,3,0,1,15185,332.0,150.0,4,226.0,4,264.0,87.0,0,0
108.95,1.8158333333333334,208,0,1,0,0,1,12686,215.0,150.0,4,226.0,4,327.0,87.0,0,0
117.0,1.0263157894736843,5,0,0,1,1,1,15405,161.0,150.0,4,226.0,4,436.0,87.0,0,0
35.95,0.4608974358974359,123,0,0,20,1,0,12037,595.0,150.0,3,224.0,4,231.0,87.0,0,1
50.0,0.4547521600727603,919,1,1,6,0,0,7585,553.0,150.0,4,226.0,2,299.0,87.0,1,0
554.0,4.1358715938783135,145,0,0,15,0,0,17480,181.0,150.0,4,226.0,4,444.0,87.0,0,0
159.95,1.5236961181233626,282,1,1,12,0,0,1724,583.0,150.0,4,226.0,4,325.0,87.0,0,1
737.0,10.688905003625816,635,0,0,19,0,0,2884,490.0,150.0,4,226.0,4,315.0,87.0,0,0
77.0,0.7067462138595686,1347,0,0,16,1,0,15066,170.0,150.0,3,102.0,4,325.0,87.0,0,0
213.0,3.55,2387,0,0,16,0,0,9500,321.0,150.0,4,226.0,4,324.0,87.0,0,0
125.0,1.1682242990654206,266,0,1,23,0,0,15775,481.0,150.0,3,102.0,3,330.0,87.0,1,0
200.0,1.1627906976744187,35,1,0,22,1,0,10505,567.0,150.0,3,195.0,2,337.0,87.0,1,0
55.0,0.7051282051282052,123,0,0,16,0,0,12037,595.0,150.0,3,224.0,4,231.0,87.0,0,0
30.0,0.435097897026831,635,0,0,17,0,0,2884,490.0,150.0,4,226.0,4,264.0,87.0,0,0
107.95,1.7991666666666668,39,0,1,16,0,0,15863,158.0,150.0,4,226.0,4,177.0,87.0,0,0
226.0,1.4041627834731285,51,0,0,18,0,0,4591,215.0,150.0,4,195.0,4,143.0,87.0,0,0
71.071,2.008847056163261,185,0,0,1,1,1,8755,-999.0,-999.0,0,-999.0,0,-999.0,-999.0,1,0
106.0,0.9906542056074766,266,0,0,13,0,0,15775,481.0,150.0,3,102.0,3,330.0,87.0,1,0
59.0,0.7027992852888624,1725,0,1,1,0,1,17188,321.0,150.0,4,226.0,4,299.0,87.0,0,0
100.0,0.9178522257916475,88,1,0,4,1,1,2039,562.0,150.0,3,219.0,2,299.0,87.0,1,0
26.0,0.2653061224489796,88,0,1,11,1,0,7835,361.0,150.0,4,226.0,4,472.0,87.0,0,0
35.0,0.5559968228752978,373,0,0,17,0,0,4806,490.0,150.0,4,226.0,4,204.0,87.0,0,0
17.5,0.2966101694915254,49,0,1,18,0,0,12570,462.0,150.0,4,226.0,4,272.0,87.0,0,0
59.0,0.9833333333333333,1,0,0,0,0,1,6804,555.0,150.0,4,226.0,4,327.0,87.0,0,0
80.0,0.8602150537634409,519,1,0,17,0,0,7826,481.0,150.0,3,224.0,1,126.0,87.0,1,0
35.95,0.40415964024733,86,0,0,17,1,0,16630,242.0,150.0,4,166.0,4,428.0,87.0,0,0
53.027,1.4614027835193608,179,0,0,5,0,1,4504,500.0,185.0,3,219.0,0,-999.0,-999.0,1,0
40.331,1.0465662423935749,10,0,1,18,1,0,16578,545.0,185.0,4,226.0,0,-999.0,-999.0,1,0
150.0,3.4991135578986654,3,1,0,14,0,0,12722,555.0,147.0,3,126.0,1,296.0,26.0,1,0
34.0,0.5666666666666667,2387,0,0,22,1,0,9500,321.0,150.0,4,226.0,4,204.0,87.0,0,0
117.0,1.1147103658536583,450,0,1,0,1,1,7207,111.0,150.0,4,226.0,4,204.0,87.0,0,0
107.95,0.9908214777420835,1,0,0,1,1,1,14433,555.0,150.0,4,226.0,4,469.0,87.0,0,0
59.0,0.694526191877575,51,0,0,21,0,0,10908,333.0,150.0,4,226.0,4,476.0,87.0,0,0
1104.0,9.35593220338983,759,0,0,20,0,0,2616,327.0,150.0,2,102.0,4,126.0,87.0,0,0
37.38,1.2901889723013202,1782,0,1,3,0,1,15885,545.0,185.0,4,138.0,0,-999.0,-999.0,2,0
49.0,0.8312128922815946,97,0,1,21,1,0,17598,268.0,150.0,4,166.0,4,472.0,87.0,0,0
77.95,1.4045045045045046,36,0,1,21,0,0,1450,215.0,150.0,4,166.0,4,143.0,87.0,0,0
59.0,0.9833333333333333,10,0,0,19,0,0,8776,151.0,150.0,4,226.0,4,205.0,87.0,0,0
32.87,0.5478333333333333,2387,0,0,22,0,0,9500,321.0,150.0,4,226.0,4,272.0,87.0,0,0
35.658,1.230753300543619,1782,0,0,21,0,0,15885,545.0,185.0,4,138.0,0,-999.0,-999.0,2,0
117.0,0.9915254237288136,84,0,1,19,0,0,14182,562.0,150.0,3,102.0,4,299.0,87.0,0,0
13.772,0.4880399730677912,356,0,1,3,0,1,13832,375.0,185.0,3,224.0,0,-999.0,-999.0,1,0
200.0,2.3823704586063132,1725,1,1,5,1,1,17188,321.0,150.0,4,226.0,2,299.0,87.0,1,0
57.95,0.8404641044234953,2,0,0,11,0,0,8071,555.0,150.0,4,226.0,4,177.0,87.0,0,0
361.95,3.5836633663366335,203,0,1,12,0,0,4272,111.0,150.0,4,226.0,4,299.0,87.0,0,0
58.95,1.0,21,0,1,20,0,0,4527,376.0,150.0,4,226.0,4,441.0,87.0,0,0
6.763,0.2042030254536671,676,0,1,15,0,0,9633,130.0,185.0,4,138.0,0,-999.0,-999.0,2,0
26.95,0.4924623115577889,6,0,0,19,0,0,9588,261.0,150.0,3,117.0,4,299.0,87.0,0,0
17.214,0.6307111713626204,799,0,0,17,0,0,3154,408.0,185.0,3,224.0,0,-999.0,-999.0,2,0
47.0,0.573170731707317,116,0,1,2,0,1,6053,122.0,150.0,3,195.0,4,498.0,87.0,0,0
125.665,3.760736196319019,7,0,1,22,0,0,3289,176.0,185.0,3,224.0,0,-999.0,-999.0,2,1
614.0,10.233333333333333,434,0,0,21,0,0,8320,476.0,150.0,4,166.0,4,337.0,87.0,0,0
49.0,0.98,176,0,1,0,0,1,13307,428.0,150.0,4,166.0,4,330.0,87.0,0,0
57.95,0.7625000000000001,1004,0,0,17,1,0,2803,100.0,150.0,4,226.0,4,184.0,87.0,0,0
59.0,0.9833333333333333,73,0,1,19,0,0,11925,553.0,150.0,4,226.0,4,512.0,87.0,0,1
42.95,0.7158333333333334,267,0,1,22,0,0,18018,452.0,150.0,3,117.0,4,264.0,87.0,0,0
12.419,0.5700711498737664,7,0,1,22,0,0,9017,555.0,185.0,3,102.0,0,-999.0,-999.0,2,1
161.0,1.3644067796610169,84,0,0,0,0,1,14182,562.0,150.0,3,102.0,4,204.0,87.0,0,0
554.0,0.9981981981981982,3,0,0,15,0,0,4705,170.0,150.0,3,102.0,4,325.0,87.0,0,0
92.0,0.9108910891089109,38,1,0,22,0,0,3602,119.0,150.0,4,195.0,4,327.0,87.0,0,0
107.95,1.7991666666666668,595,0,0,21,0,0,10112,360.0,150.0,4,166.0,4,494.0,87.0,0,0
49.0,0.5025898764039182,12,0,0,21,0,0,3337,196.0,150.0,4,226.0,4,299.0,87.0,0,0
255.97,3.7124002900652644,429,0,1,2,0,1,10023,111.0,150.0,4,226.0,4,325.0,87.0,0,0
50.0,0.9803921568627451,3,1,1,11,1,0,17389,555.0,150.0,3,117.0,2,337.0,87.0,1,0
57.95,0.9830364715860899,102,0,1,20,0,0,9485,111.0,150.0,4,226.0,4,315.0,87.0,0,0
25.95,0.4325,267,0,0,0,0,1,18018,452.0,150.0,3,117.0,4,264.0,87.0,0,0
280.0,4.749787955894826,9,0,1,22,1,0,1314,369.0,150.0,3,224.0,4,181.0,87.0,0,0
107.95,1.3673210892970233,235,0,1,17,0,0,13249,111.0,150.0,4,226.0,4,264.0,87.0,0,0
117.0,1.858617950754567,373,0,0,13,1,0,4806,490.0,150.0,4,226.0,4,272.0,87.0,0,0
25.0,0.5,23,1,1,1,1,1,5355,360.0,150.0,4,166.0,1,441.0,87.0,2,0
206.0,0.9951690821256038,1,0,0,20,0,0,3704,555.0,150.0,4,195.0,4,315.0,87.0,0,0
276.0,4.681933842239186,482,0,0,21,0,0,12577,268.0,150.0,4,166.0,4,433.0,87.0,0,0
63.95,1.066722268557131,17,0,1,23,0,0,8452,524.0,150.0,4,226.0,4,110.0,87.0,0,0
117.0,1.984732824427481,91,0,0,22,0,0,7069,111.0,150.0,3,166.0,4,308.0,87.0,0,0
26.436,0.9686000073278863,799,0,0,20,0,0,3154,408.0,185.0,3,224.0,0,-999.0,-999.0,1,0
146.0,2.117476432197244,816,0,0,19,0,0,12839,321.0,150.0,4,226.0,4,264.0,87.0,0,0
243.338,3.7030420160394444,17,0,1,18,1,0,4329,238.0,185.0,4,102.0,0,-999.0,-999.0,1,0
57.95,0.9658333333333334,341,0,0,13,1,0,4436,174.0,150.0,4,226.0,4,272.0,87.0,0,0
54.0,0.972972972972973,39,0,0,22,1,0,5293,321.0,150.0,4,226.0,4,123.0,87.0,0,0
59.0,0.541532813217072,1347,0,0,23,0,0,15066,170.0,150.0,3,102.0,4,325.0,87.0,0,0
46.909,1.5541530000331312,163,0,1,23,0,0,9917,142.0,185.0,4,138.0,0,-999.0,-999.0,2,0
117.0,1.95,274,0,1,2,0,1,8528,215.0,150.0,4,226.0,4,264.0,87.0,0,0
146.0,1.8717948717948718,123,0,0,20,1,0,12037,595.0,150.0,3,224.0,4,231.0,87.0,0,0
308.06,0.996764382320585,1,0,0,17,1,0,12165,555.0,150.0,4,226.0,4,226.0,87.0,0,0
59.0,0.944226614387453,20,0,0,23,0,0,13324,122.0,150.0,3,126.0,4,337.0,87.0,0,0
39.0,0.729312762973352,60,0,1,0,1,1,3166,559.0,150.0,4,166.0,4,330.0,87.0,0,0
415.0,10.253242742433601,8,0,1,18,0,0,14823,-999.0,150.0,4,166.0,4,325.0,87.0,0,0
117.0,1.6726233023588277,532,0,0,23,0,0,12501,490.0,150.0,4,226.0,4,204.0,87.0,0,0
160.5,1.3601694915254237,15,0,0,18,0,0,5653,429.0,150.0,4,226.0,4,204.0,87.0,0,0
42.95,0.9772468714448237,1,0,0,20,0,0,16157,174.0,150.0,4,226.0,4,324.0,87.0,0,0
107.95,2.4002223457476375,14,0,0,19,0,0,18300,174.0,150.0,4,226.0,4,269.0,87.0,0,0
125.235,1.2302485841851143,2,0,0,1,0,1,3439,555.0,126.0,3,224.0,0,-999.0,-999.0,1,0
107.95,1.7991666666666668,2488,0,1,12,0,0,7919,194.0,150.0,3,166.0,4,384.0,87.0,0,0
117.0,1.1147103658536583,450,0,0,19,1,0,7207,111.0,150.0,4,226.0,4,204.0,87.0,0,0
117.0,1.592920353982301,18,0,1,18,0,0,15021,344.0,150.0,3,224.0,4,337.0,87.0,0,0
191.0,1.7530977512620467,19,0,1,19,0,0,5173,111.0,150.0,3,102.0,4,264.0,87.0,0,0
47.95,0.813401187446989,15,0,1,23,0,0,6432,397.0,150.0,4,226.0,4,264.0,87.0,0,0
107.95,1.7991666666666668,595,0,0,22,0,0,10112,360.0,150.0,4,166.0,4,184.0,87.0,0,0
25.95,0.4325,79,0,0,21,0,0,7680,360.0,150.0,3,229.0,4,126.0,87.0,0,0
59.0,0.9833333333333333,3,0,0,0,1,1,11769,321.0,150.0,4,226.0,4,299.0,87.0,0,0
147.06,3.735378910069978,22,0,1,16,0,0,7099,545.0,185.0,4,195.0,0,-999.0,-999.0,1,0
59.0,0.5462962962962963,33,0,0,14,0,0,16568,321.0,150.0,4,195.0,4,512.0,87.0,0,0
44.5,0.58571898650872,118,0,0,17,1,0,6951,111.0,150.0,4,226.0,4,225.0,87.0,0,0
